sumber,tanggal,judul,content,author,url,created_at
kompas,2026-01-26 12:40:52,BGN Pastikan Tidak Memaksa Sekolah yang Menolak MBG,"JAKARTA,  - Wakil Kepala Badan Gizi Nasional (BGN) Bidang Komunikasi Publik dan Investigasi Nanik Sudaryati Deyang memastikan tidak memaksa sekolah yang menolak program Makan Bergizi Gratis (MBG)

Ia juga menegaskan kepada seluruh kepala satuan pelayanan pemenuhan gizi (SPPG) agar tidak memaksa sekolah atau siswa menjadi penerima manfaat MBG .

""Para kepala SPPG tidak boleh memaksa. Kalau ada sekolah yang tidak mau menerima MBG karena misalnya para siswa sekolah itu anak-anak orang yang mampu, ya enggak apa apa,"" kata Nanik dalam keterangan resmi di Jakarta, Senin (26/1/2026), dilansir dari ANTARA.

Nanik menyampaikan penekanannya itu saat seorang kepala SPPG dari salah satu kecamatan di Kabupaten Banyuwangi yang kesulitan meningkatkan jumlah penerima manfaat MBG di wilayahnya.

Kesulitan tersebut dihadapi ketika beberapa sekolah elite di Kabupaten Banyuwangi menolak menerima MBG.

Ia menjelaskan, MBG diberikan kepada seluruh anak Indonesia agar tidak ada seorang pun anak Indonesia yang tidak mendapatkan gizi yang baik.

Namun, ia menyampaikan bahwa penerimaan MBG sifatnya sukarela.

""Tidak boleh ada pemaksaan apalagi intimidasi dari SPPG atau dari instansi manapun, bahwa seolah-olah sekolah yang tidak mau menerima MBG berarti tidak menyukseskan program pemerintah,"" jelas Nanik.

Jika sekolah-sekolah itu mampu mencukupi kebutuhan gizi para siswanya, maka hal itu tidak menjadi masalah ketika mereka menolak MBG.

""Pokoknya, untuk para kepala SPPG, kami dari BGN tidak ada unsur pemaksaan sedikitpun,"" ucap Nanik.

Ia pun menyarankan para kepala SPPG berkeliling di wilayah cakupannya untuk mencari penerima manfaat lain yang lebih membutuhkan.

Misalnya ke pesantren-pesantren kecil, anak-anak putus sekolah, atau anak-anak jalanan yang masih usia sekolah, ibu hamil, ibu menyusui, dan balita.

""Masih banyak yang belum menerima MBG, sementara mereka sangat membutuhkan,"" jelas Nanik.",Nawir Arsyad Akbar,https://nasional.kompas.com/read/2026/01/26/12405221/bgn-pastikan-tidak-memaksa-sekolah-yang-menolak-mbg,2026-02-02 19:47:10
kompas,2026-01-26 12:12:40,"Viral Siswa SMA 1 Cigemblong Terima Telur Mentah MBG, BGN Buka Suara","LEBAK,  - Video paket Program Makan Bergizi Gratis (MBG) berisi telur mentah yang dibagikan kepada siswa SMA Negeri 1 Cigemblong, Kabupaten Lebak, Banten, viral di media sosial. Badan Gizi Nasional (BGN) menyatakan telah menindaklanjuti kejadian tersebut dan memberikan penjelasan.

Video yang beredar sejak Jumat (23/1/2026) itu memperlihatkan paket makanan MBG yang diterima siswa dalam kondisi tidak layak konsumsi, dengan telur dan jagung masih mentah. Dalam rekaman berdurasi sekitar 33 detik tersebut, seorang guru mempertanyakan kelayakan makanan karena sekolah tidak memiliki fasilitas memasak.

“Makanan MBG di SMA 1 Cigemblong kondisinya tidak layak. Telurnya masih mentah, jagungnya juga mentah. Masa siswa harus memasak sendiri? Di sekolah dari mana kompor untuk memasak?,"" ujar seorang guru dalam rekaman video yang beredar.

Saat dikonfirmasi, pihak sekolah membenarkan kejadian tersebut. Wakil Kepala Sekolah sekaligus Humas SMA Negeri 1 Cigemblong, Pepi Habibi, mengatakan kondisi telur mentah baru diketahui setelah makanan dibagikan ke kelas dan dibuka oleh siswa.

“Begitu dipecahkan, telurnya masih mentah dan berbau amis. Sekitar 100 porsi bermasalah dari total 227 siswa penerima MBG hari itu,” kata Pepi saat dihubungi melalui sambungan telepon, Minggu (25/1/2026).

Pepi menambahkan, insiden tersebut bukan kali pertama terjadi sejak pelaksanaan program MBG di sekolahnya pada Januari 2026. Pihak sekolah mencatat sedikitnya tiga kejadian makanan yang dinilai tidak layak konsumsi.

“Pertama, tanggal 12 Januari ditemukan belatung pada sayuran. Kedua, buah melon yang dibagikan sudah berlendir. Ketiga, telur mentah kemarin. Ini kejadian berulang,” ujarnya.

Menurut Pepi, pihak sekolah telah beberapa kali menyampaikan keberatan dan peringatan kepada penyedia makanan. Namun, permasalahan serupa masih kembali terjadi.

“Yang kami khawatirkan adalah keselamatan siswa. Kalau sampai terjadi keracunan, siapa yang bertanggung jawab?,” ujar dia.

Sementara itu, Satuan Pelayanan Pemenuhan Gizi (SPPG) Yayasan Amanah Permas Agung selaku penyedia makanan memberikan klarifikasi terkait insiden tersebut. Kepala Dapur SPPG, Rasudin, menyebut kejadian telur mentah terjadi akibat kelalaian dalam proses pengambilan dan pengemasan makanan.

“Telur mentah posisinya berdekatan dengan telur yang sudah matang. Saat dipindahkan dari area pengolahan ke tempat persiapan dan pengemasan, telur tersebut sempat tercampur,” ujar Rasudin dalam rekaman video yang dikirimkan kepada Kompas.com, Minggu.

Ia menjelaskan, berdasarkan rekaman kamera pengawas (CCTV), telur mentah terbawa bersama telur matang dalam satu wadah. Pada saat kejadian, petugas memasak tidak berada di lokasi sehingga relawan mengira telur tersebut sudah matang.

“Jumlah telur yang tertukar sekitar 15 kilogram. Ini bukan unsur kesengajaan, melainkan kelalaian dalam proses kerja,” katanya.

Terkait temuan sebelumnya, Rasudin membenarkan adanya beberapa insiden pada bahan makanan lain. Namun, ia menyebut setiap kejadian memiliki penyebab berbeda dan berkaitan dengan proses penyesuaian operasional dapur yang masih tahap awal.

Sementara itu, Koordinator Wilayah Satuan Pelayanan Pemenuhan Gizi Badan Gizi Nasional (BGN) Kabupaten Lebak, Asep Royani, membenarkan kejadian tersebut dan menyatakan telah dilakukan tindak lanjut.

“Betul, kejadian tersebut terjadi pada Jumat (23/1). Sudah kami tindaklanjuti dan kami koordinasikan dengan Kepala SPPG,” kata Asep saat dihubungi.

Asep menambahkan, BGN Kabupaten Lebak telah menyusun laporan khusus terkait kejadian tersebut sebagai bahan evaluasi pelaksanaan program MBG ke depan agar kualitas makanan bagi siswa tetap terjaga dan aman dikonsumsi.",Irfan Maullana,https://bandung.kompas.com/read/2026/01/26/121240078/viral-siswa-sma-1-cigemblong-terima-telur-mentah-mbg-bgn-buka-suara,2026-02-02 19:47:10
kompas,2026-01-26 06:45:15,"Ultrajaya Tanam Investasi Rp 1,14 Triliun untuk Pasokan Susu MBG","- Kementerian Perindustrian menyampaikan PT Ultrajaya Milk Industry and Trading Company Tbk menanamkan investasi baru Rp1,14 triliun.

Investasi tersebut ditujukan untuk memenuhi pasokan susu UHT dalam Program Makan Bergizi Gratis atau MBG .

Menteri Perindustrian Agus Gumiwang Kartasasmita menyebut industri pengolahan susu memegang peran penting dalam penyediaan pangan bergizi. Peran itu dinilai krusial bagi kelangsungan Program MBG.

“Industri pengolahan susu nasional harus mampu menjawab kebutuhan program MBG, baik dari sisi kapasitas produksi, kualitas produk, maupun keberlanjutan pasokan bahan baku. Pemerintah memacu industri untuk terus berinvestasi dan bermitra dengan peternak dalam negeri,” kata Agus, Minggu (25/1/2026).

PT Ultrajaya telah mengoperasikan pabrik baru sejak 8 Desember 2025. Pabrik tersebut berlokasi di Kawasan Industri MM 2100, Cibitung, Kabupaten Bekasi.

Fasilitas produksi itu memiliki tiga lini susu UHT. Kemasan yang diproduksi berukuran 125 mililiter dan 200 mililiter.

Seluruh lini dirancang untuk mendukung kebutuhan Program MBG. Penambahan lini lanjutan dijadwalkan mulai Maret 2026.

Pabrik Ultrajaya mengadopsi sistem industri 4.0. Sistem ini ditujukan untuk meningkatkan efisiensi sekaligus menjaga mutu produk.

Pelaksana Tugas Direktur Jenderal Industri Agro Putu Juli Ardika menilai transformasi digital berdampak langsung pada daya saing industri.

“Penerapan teknologi industri 4.0 terbukti dapat meningkatkan efisiensi, menghemat energi, meningkatkan produktivitas dan daya saing, serta menjaga kualitas produk,” ujarnya.

Teknologi produksi mencakup Automated Guided Vehicle atau AGV, autopilot forklift, serta Manufacturing Execution System atau MES. Sistem manajemen gudang juga menggunakan Automated Storage and Retrieval System atau ASRS.

Fasilitas pabrik dilengkapi Waste Water Treatment Plant atau WWTP. Sistem ultrafiltration memungkinkan daur ulang sebagian besar limbah cair. Air hasil olahan kembali digunakan dalam proses produksi.",Teuku Muhammad Valdy Arief,https://money.kompas.com/read/2026/01/26/064515826/ultrajaya-tanam-investasi-rp-114-triliun-untuk-pasokan-susu-mbg,2026-02-02 19:47:10
kompas,2026-01-25 14:30:00,BGN Wajibkan Sekolah dan SPPG Sepakati Batas Waktu Konsumsi MBG,"JAKARTA,  - Badan Gizi Nasional (BGN) mewajibkan Kepala Satuan Pelayanan Pemenuhan Gizi (SPPG) membuat perjanjian tertulis dengan kepala sekolah penerima manfaat terkait batas waktu konsumsi hidangan Makan Bergizi Gratis (MBG).

Wakil Kepala BGN Bidang Komunikasi Publik dan Investigasi, Nanik Sudaryati Deyang, mengatakan dalam perjanjian tersebut ditegaskan jika hidangan MBG harus dikonsumsi sesuai waktu terbaik yang tertera dan tidak diperbolehkan dibawa pulang oleh penerima manfaat.

“Kalian membuat perjanjian dengan sekolah, bahwa makanan ini harus dikonsumsi sesuai waktunya dan tidak boleh dibawa pulang. Insya Allah, kalau ini dijalankan, dampaknya bisa dikurangi,” ujar Nanik saat memberikan pengarahan kepada para Kepala SPPG se-Kabupaten Banyuwangi, Jawa Timur, Sabtu (24/1/2026).

Menurut Nanik, kebijakan tersebut merupakan respons atas berbagai insiden keamanan pangan di sejumlah daerah yang terjadi akibat konsumsi makanan yang telah melewati batas waktu aman.

Gagasan pembuatan kesepakatan tertulis antara SPPG dan sekolah sebelumnya juga disampaikan oleh Asisten II Sekretaris Daerah Kabupaten Banyuwangi, Suratno, dalam forum yang sama.

Usulan tersebut kemudian ditegaskan langsung oleh BGN sebagai langkah wajib di lapangan.

Nanik menjelaskan, perjanjian ini bertujuan membagi tanggung jawab pengawasan secara jelas. SPPG bertanggung jawab memastikan distribusi makanan tepat waktu, sementara pihak sekolah berperan mengawasi waktu dan tempat konsumsi oleh siswa.

“Dengan adanya perjanjian, pengawasan distribusi dan konsumsi menjadi tanggung jawab bersama,” katanya.

Meski telah ada kesepakatan tertulis, Nanik menekankan pentingnya edukasi berkelanjutan kepada penerima manfaat.

Ia meminta sekolah tetap menyampaikan pengumuman secara lisan maupun tertulis mengenai waktu dan tempat konsumsi MBG.

Selain itu, setiap kemasan makanan juga diminta dilengkapi label waktu konsumsi terbaik. Menurut Nanik, pelabelan tersebut tidak memerlukan biaya besar, namun berdampak signifikan terhadap keamanan pangan.

“Perlu dipasang label, sebaiknya dikonsumsi pukul berapa. Alat untuk pelabelan juga murah,” tuturnya",Sakina Rakhma Diah Setiawan,https://money.kompas.com/read/2026/01/25/143000226/bgn-wajibkan-sekolah-dan-sppg-sepakati-batas-waktu-konsumsi-mbg,2026-02-02 19:47:10
kompas,2026-01-25 09:00:00,"Kemenperin: Susu Ultra Investasi Rp 1,1 Triliun, Penuhi Kebutuhan MBG","JAKARTA,  - Kementerian Perindustrian (Kemenperin) menyampaikan PT Ultrajaya Milk Industry & Trading Company Tbk (ULTJ) melakukan investasi baru Rp 1,14 triliun untuk memenuhi pasokan susu UHT dalam program Makan Bergizi Gratis (MBG). ‎ Menteri Perindustrian (Menperin) Agus Gumiwang Kartasasmita dalam pernyataan di Jakarta, Minggu (25/1/2026) menegaskan bahwa industri pengolahan susu memegang peran strategis dalam menjamin ketersediaan pangan bergizi bagi masyarakat, khususnya untuk mendukung implementasi MBG secara berkelanjutan. ‎ ‎“Industri pengolahan susu nasional harus mampu menjawab kebutuhan program MBG, baik dari sisi kapasitas produksi, kualitas produk, maupun keberlanjutan pasokan bahan baku. Pemerintah memacu industri untuk terus berinvestasi dan bermitra dengan peternak dalam negeri,” kata Menperin.

‎‎Teknologi yang diterapkan meliputi Automated Guided Vehicle (AGV), autopilot forklift, Manufacturing Execution System (MES), hingga sistem manajemen gudang berbasis Automated Storage and Retrieval System (ASRS).

Selain itu, fasilitas ini juga dilengkapi Waste Water Treatment Plant (WWTP) dengan sistem ultrafiltration yang memungkinkan daur ulang sebagian besar limbah cair untuk digunakan kembali dalam proses produksi. ‎ ‎Untuk menjamin ketersediaan bahan baku dari sisi hulu, PT Ultrajaya saat ini mengelola dua peternakan sapi perah di Bandung dan Sumatera Utara dengan total populasi sekitar 7.000 ekor sapi.

Sebelumnya, Kemenperin telah menjalankan program digitalisasi di Tempat Penampungan Susu (TPS) untuk menjaga kualitas, kandungan protein, dan kesegaran susu segar. ‎

Melalui penguatan investasi, penerapan teknologi digital, serta sinergi dengan peternak dan koperasi susu, Kemenperin optimistis industri pengolahan susu nasional mampu mendukung ketahanan pangan, meningkatkan nilai tambah dalam negeri, dan menyukseskan Program Makan Bergizi Gratis secara berkelanjutan.",Sakina Rakhma Diah Setiawan,https://money.kompas.com/read/2026/01/25/090000426/kemenperin--susu-ultra-investasi-rp-1-1-triliun-penuhi-kebutuhan-mbg,2026-02-02 19:47:10
kompas,2026-01-23 21:58:19,"Kasus Penipuan Jual Beli Susu MBG di Facebook, Pebisnis Curiga Ada Keterlibatan Oknum Sales","PAMEKASAN,  - Penipuan jual beli susu untuk menu Makan Bergizi Gratis (MBG) di Kabupaten Pamekasan diduga ada keterlibatan oknum sales.

Moh Erfan (40), salah satu pebisnis susu MBG mengatakan dari sejumlah modus penipuan jual beli susu MBG di Facebook atau di medsos lainnya ditengarai ada keterlibatan oknum sales di salah satu perusahaan.

""Banyak kejanggalan yang bisa disimpulkan ada keterlibatan oknum sales,"" katanya, Jumat (23/1/2026).

Menurutnya, modus penipuan yang dilakukan pelaku sangat rapi. Termasuk mengetahui sasaran korban yang akan ditipu.

Selain itu, penjual di online sangat detail memberikan informasi pengiriman susu MBG ke Kabupaten Pamekasan . Seolah meyakinkan pembeli.

""Pelaku penipuan yang ada di Facebook sengat memahami jadwal pengiriman susu,"" katanya.

Termasuk soal harga produk hingga nama-nama produk sehingga diyakini ada oknum sales di balik kasus penipuan susu MBG.

Dikatakan, dari beberapa kali percobaan penipuan sama persis dengan kejadian yang dialami korban.

Mulai dari foto produk, datangnya pengiriman susu diangkut truk hingga peran sopir yang datang ke lokasi pembeli juga sama.

""Sopir pasti meminta sebelum dibayar barang tidak akan diturunkan. Di saat yang bersamaan pelaku penipuan menelepon dan mendesak korban untuk segera transfer,"" ungkapnya.

Erfan menyampaikan, kalau tidak segera ditransfer, sopir pura-pura akan segera pindah ke tempat lain.

""Setelah ditransfer, sopir langsung menelepon temannya dan pura-pura menanyakan uang sudah ditransfer apa belum. Sementara rekening yang diberi ke korban tidak sama dengan rekening yang diperlihatkan sopir truk susu,"" tuturnya.

Dia masih menyelidiki keterlibatan oknum sales. Termasuk truk yang sering beroperasi di wilayah Pamekasan.

""Kami masih terus mencari. Kalau ketahuan dengan modus yang sama lagi, akan kami laporkan ke polisi di lokasi,"" tegasnya.

Zainuddin (38) mengaku dirugikan dengan ramainya kasus penipuan di kalangan pebisnis susu sehingga bisa mempengaruhi penjualan.",Aloysius Gonsaga AE,https://surabaya.kompas.com/read/2026/01/23/215819278/kasus-penipuan-jual-beli-susu-mbg-di-facebook-pebisnis-curiga-ada,2026-02-02 19:47:10
kompas,2026-01-23 21:47:10,Kakek Wawan Sebut Masih Bayar PBB dan PDAM padahal Rumahnya Diubah Jadi Dapur MBG secara Sepihak,"SURABAYA,  - Kakek 80 tahun asal Surabaya, Wawan Syarwhani mengaku rumahnya telah dibongkar dan diubah menjadi dapur Makan Bergizi Gratis (MBG) secara sepihak.

Meskipun begitu, ia mengungkapkan masih membayar Pajak Bumi dan Bangunan (PBB) dan tagihan PDAM sampai sekarang.

Rumah tersebut berlokasi di Jalan Teluk Kumai Timur No 83A, Kecamatan Pabean Cantian, Surabaya , Jawa Timur.

Bangunan di atas lahan seluas 536 meter persegi itu, kini telah berubah menjadi Satuan Pelayanan Pemenuhan Gizi (SPPG) Polres Pelabuhan Tanjung Perak.

Diketahui, rumah tersebut memang sudah kosong sejak April 2025, namun pagar dalam kondisi terkunci.

Namun, sekitar Agustus 2025 ia mendapatkan kabar dari tetangga sekitar bahwa ada sekelompok orang yang berusaha masuk ke dalam rumah dan mulai menebangi pohon-pohon di sekitarnya.

Ia mengklaim telah memiliki akta jual beli (AJB) dan status rumah sertifikat hak milik (SHM).

Kemudian, berdasarkan putusan Pengadilan Negeri (PN) Surabaya 21 Mei 2024 terdapat dua penetapan.

Putusan Pengadilan Nomor 865/Pdt.G/2017/PN.Sby Jo. Nomor 338/PDT/2019/PT.SBY Jo. Nomor 306 K/Pdt/2021 Jo. Nomor 71/EKS/2023/PN.SBY.

Pertama, perintah untuk menyerahkan aset tanah kepada Pelindo. Kedua, kepemilikan bangunan rumah tersebut sah milik Wawan.

Wawan mengatakan bahwa pihaknya telah mengirimkan surat permohonan perpanjangan penggunaan tanah ke Pelindo dan sudah disetujui.

“Surat permohonan perpanjangan penggunaan tanah, dan sudah di setujui Pelindo hanya uangnya tidak sesuai dengan surat keputusan direksi,” katanya saat dihubungi Kompas.com, Jumat (23/1/2026).

Ia menegaskan bahwa dirinya tidak keberatan atas penggunaan lahan tersebut, tapi tetap aset rumah sah menjadi miliknya.

“Malah bangunan yang sah milik saya digunakan pihak MBG tanpa izin, padahal keputusan Mahkamah Agung bunyinya ‘rumah sah milik pak Wawan’,” tegasnya.

Ia menyatakan bahwa PBB dan PDAM 2025 juga masih dibayarkan oleh dirinya, meski kini bangunan rumahnya sudah diubah menjadi SPPG.",Aloysius Gonsaga AE,https://surabaya.kompas.com/read/2026/01/23/214710378/kakek-wawan-sebut-masih-bayar-pbb-dan-pdam-padahal-rumahnya-diubah-jadi,2026-02-02 19:47:10
kompas,2026-01-23 19:20:45,Pelindo III Tegaskan Kepemilikan Tanah Kakek Wawan yang Diubah Jadi Dapur MBG dalam Aset Pelindo,"SURABAYA,  - Kisah pilu menimpa kakek 80 tahun asal Surabaya, Wawan Syarwhani. Ia mengaku rumahnya telah dibongkar dan diubah menjadi dapur Makan Bergizi Gratis (MBG) secara sepihak.

Menanggapi hal itu, PT Pelabuhan Indonesia (Persero) regional III menegaskan bahwa status kepemilikan tanah aset tersebut merupakan tanah hak pengelolaan Pelindo.

Rumah tersebut berlokasi di Jalan Teluk Kumai Timur No 83A, Kecamatan Pabean Cantian, Surabaya , Jawa Timur.

Bangunan di atas lahan seluas 536 meter persegi itu kini telah berubah menjadi Satuan Pelayanan Pemenuhan Gizi (SPPG) Polres Pelabuhan Tanjung Perak.

Senior Manager Hukum dan Humas Pelindo III , Karlinda Sari, mengatakan bahwa bangunan rumah tersebut memang telah dibeli oleh Wawan, tapi tidak termasuk aset tanah.

“Bangunan rumah tersebut memang telah dibeli oleh saudara Wawan, tapi yang dibeli oleh saudara Wawan hanyalah bangunan tidak beserta tanahnya,” kata Karlinda saat dikonfirmasi, Jumat (23/1/2026).

Sementara, status tanah tersebut sampai saat ini merupakan tanah Hak Pengelolaan Pelindo.

Ia menuturkan, berdasarkan keputusan pengadilan pada 21 Mei 2024 bahwa Wawan diminta untuk menyerahkan tanah yang ditempatinya kepada Pelindo.

“Sehingga secara hukum bangunan tersebut tidak diperbolehkan di atas tanah Pelindo,” tuturnya.

Apabila tidak dilakukan pembongkaran oleh yang bersangkutan, lanjutnya, maka Pelindo sebagai pemilik sah tanah Hak Pengelolaan berhak menguasai bangunan tersebut.

“Menempati tanah Pelindo tanpa izin merupakan perbuatan melanggar sehingga atas hal ini telah kami laporkan kepada kepolisian,” ujarnya.

Ia menerangkan bahwa penggunaan sebagai dapur MBG tersebut merupakan kerja sama yang sah antara Pelindo sebagai pemilik Sertifikat Hak Pengelolaan dengan Polres Tanjung Perak.

Selain itu, pihaknya juga pernah melaporkan Wawan ke kepolisian atas tuduhan penggunaan tanah Hak Pengelolaan Lahan (HPL) Pelindo yang telah dieksekusi, tapi masih dalam penguasaan Wawan.

“Sesuai dengan somasi yang telah diberikan Pelindo sebelumnya karena tanah HPL Pelindo yang telah dieksekusi sesuai putusan pengadilan tersebut, masih dipergunakan secara ilegal oleh saudara Wawan untuk tempat tinggalnya,” jelasnya.

Ia menegaskan bahwa Pelindo sudah pernah beberapa kali mencoba melakukan mediasi dengan Wawan, tetapi tidak pernah menemui titik temu.",Aloysius Gonsaga AE,https://surabaya.kompas.com/read/2026/01/23/192045978/pelindo-iii-tegaskan-kepemilikan-tanah-kakek-wawan-yang-diubah-jadi-dapur,2026-02-02 19:47:10
kompas,2026-01-23 15:40:00,"Prabowo Bandingkan MBG dengan McDonald's, Ini Kata Ekonom","JAKARTA,  - Presiden Prabowo Subianto menyatakan jumlah porsi makanan dari program Makan Bergizi Gratis (MBG) akan segera melampaui milik McDonald's (McD).

Hal ini diungkapkan Prabowo dalam World Economic Forum di Swiss, Kamis (22/1/2026). Namun pernyataan ini dinilai adalah sebuah perbandingan yang mengherankan.

Ekonom Bright Institute Awalil Rizky mengatakan jika McDonald's adalah sebuah restoran cepat saji yang menyediakan makanan untuk dijual dan memperoleh laba. Sehingga ada mekanisme permintaan dan penawaran.

Bukan memproduksi sebanyak-banyaknya, jadi menurutnya sangat tidak relevan dengan MBG yang tidak memperhitungkan permintaan atau daya beli.

""Perbandingan yang mengherankan,"" kata Awalil kepada Kompas.com pada Jumat (23/1/2026).

Selain itu Awalil menyebut MBG memakai anggaran negara melalui Anggaran Pendapatan dan Belanja Negara (APBN). Berbeda dengan McDonald's, jika sebuah restoran tersebut sepi maka akan mengurangi produksi jika tak diserap pasar.

Sedangkan sebaliknya McDonald's menambahi jika permintaan ada daya beli kuat.

""MBG pertimbangannya berat ke politik. Bahkan abai atas kapasitas keuangan negara yaitu dalam APBN,"" jelasnya.

Sebelumnya, dalam pidatonya di Forum Ekonomi Dunia (World Economic Forum/WEF) di Swiss, Kamis (22/1/2026), Prabowo menyinggung program kebanggaannya yaitu MBG.

Prabowo membandingkan produksi menu MBG yang mencapai 59,8 juta porsi makanan per hari dengan jumlah produksi makanan yang diproduksi McD.

""Sebagai perbandingan, dalam waktu sekitar satu bulan, kita akan melampaui angka 68 juta makanan per hari milik McDonald's,"" sambungnya.

Prabowo memaparkan, MBG sudah dirintis sejak Januari 2025. Dia menargetkan Indonesia bisa menyajikan 82,9 juta porsi makanan setiap harinya.

Prabowo lantas membandingkan McDonald's yang mampu membuat 68 juta porsi makanan per hari dalam 55 dekade, sedangkan MBG bisa mencapai 82,9 juta porsi tak sampai 2 tahun.

Adapun sebelumnya, berdasarkan data pada APBN KiTa edisi Januari 2026, program MBG menyerap anggaran sebesar Rp 51,5 triliun per 31 Desember 2025, setara 72,5 persen dari pagu Rp 71 triliun pada APBN 2025.

Nilai manfaat yang langsung diterima oleh masyarakat sebesar Rp 43,3 triliun.",Erlangga Djumena,https://money.kompas.com/read/2026/01/23/154000726/prabowo-bandingkan-mbg-dengan-mcdonald-s-ini-kata-ekonom,2026-02-02 19:47:10
kompas,2026-01-23 13:39:20,Pimpinan Komisi IX Usul BGN Buat Kanal Aduan Online Progam MBG,"JAKARTA,  - Wakil Ketua Komisi IX DPR Charles Honoris mengusulkan agar Badan Gizi Nasional (BGN) membuat kanal aduan daring terkait program makan bergizi gratis (MBG).

Menurut dia, kanal aduan tersebut penting untuk segera disediakan agar masyarakat dapat menyampaikan masukan maupun keluhannya terhadap pelaksanaan MBG di lapangan.

""Dengan anggaran lebih dari Rp 3 triliun untuk program digitalisasi saya rasa bukan hal yang sulit bagi BGN untuk mengadakan fasilitas ini,"" ujar Charles kepada wartawan, Jumat (23/1/2026).

Politikus PDI-P itu mengusulkan agar layanan aduan tersebut dibuat dalam bentuk situs atau aplikasi ponsel. Dengan begitu, setiap aduan bisa disampaikan secara lengkap lewat foto dan deskripsi masalah.

Dia pun meyakini penyediaan fasilitas ini dapat mempercepat BGN untuk menangani setiap persoalan, sekaligus memperkuat partisipasi publik dalam pengawasan program MBG.

“Kanal pengaduan ini akan menjadi mekanisme korektif yang memaksa penyedia makanan (SPPG) untuk terus memperbaiki kualitas produk yang diberikan kepada anak-anak dan kelompok rentan lainnya,” kata Charles.

Charles mengeklaim bahwa selama ini Komisi IX DPR RI masih kerap mendapat aduan atau keluhan terkait MBG dari masyarakat.

Salah satunya berkaitan dengan kualitas makanan yang didapatkan oleh para penerima.

“Baik karena kandungan gizinya yang tidak seimbang, maupun karena kondisi makanan yang telah rusak, busuk, atau kedaluwarsa,” jelasnya.

Selain itu, lanjut Charles, terdapat pula keluhan mengenai menu MBG yang dinilai terlalu banyak menggunakan ultra-processed food (UPF), misalnya sosis, nugget, dan makanan kemasan tinggi gula.

“Yang justru bertentangan dengan semangat program MBG untuk meningkatkan kualitas gizi anak,” kata Charles.

Charles mengingatkan, keberhasilan program MBG tidak boleh hanya diukur dari banyaknya cakupan penerima sejak program dilaksanakan.

“Keberhasilan program MBG seharusnya tidak hanya diukur dari jumlah penerima manfaat, tetapi dari dampak nyata terhadap kualitas gizi dan kesehatan masyarakat,” pungkasnya.",Dani Prabowo,https://nasional.kompas.com/read/2026/01/23/13392001/pimpinan-komisi-ix-usul-bgn-buat-kanal-aduan-online-progam-mbg,2026-02-02 19:47:10
kompas,2026-01-23 11:32:29,"75 Siswa dan 5 Guru SMPN 10 Magelang Keracunan MBG, Distribusi Dihentikan","MAGELANG,  – Sebanyak lima guru dan karyawan serta 75 siswa SMP Negeri 10 Kota Magelang, Jawa Tengah, mengalami keracunan usai menyantap menu makan bergizi gratis (MBG).

Gejala keracunan muncul setelah MBG disantap pada Rabu (21/1/2026) siang. Para siswa dan guru mengalami muntah dan diare sejak Kamis pagi hingga siang hari.

“Reaksinya 15 jam,” kata Kepala SMP N 10 Kota Magelang , Sri Mulyani, kepada Kompas.com, Jumat (23/1/2026).

Sri menjelaskan, menu MBG yang diterima sekolah dari Satuan Pelayanan Pemenuhan Gizi (SPPG) Rejowinangun Utara berupa semangka, tempe crispy, telur puyuh saus mentega, dan cah sayur.

Setelah kejadian, pihak sekolah meminta petugas puskesmas datang untuk memberikan penanganan medis kepada korban keracunan.

“(Hari ini) beberapa sudah masuk sekolah,” ujar Sri.

Petugas Dinas Kesehatan Kota Magelang juga telah mengambil sampel makanan untuk diperiksa di laboratorium milik Dinas Kesehatan Provinsi Jawa Tengah .

SMP N 10 Magelang diketahui telah menerima program MBG sejak 10 Desember 2025 dengan total 680 penerima manfaat, terdiri dari siswa, guru, dan karyawan.

Namun, sejak Jumat (23/1/2026), distribusi MBG ke sekolah tersebut dihentikan sementara.

Kepala SPPG Rejowinangun Utara, Tri Adi Prakoso, enggan berkomentar banyak terkait insiden tersebut.

“Kami menunggu hasil (uji) lab,” ujarnya singkat.

Sementara itu, Kepala Dinas Kesehatan Kota Magelang, Istikomah, belum memberikan tanggapan hingga berita ini ditulis.

Kepala Dinas Pendidikan dan Kebudayaan Kota Magelang, Nurwiyono Slamet Nugroho, menegaskan insiden keracunan ini harus menjadi perhatian serius, terutama terkait pemilihan jenis makanan serta durasi waktu pengolahan hingga distribusi.

“Kami sangat berharap MBG berjalan sukses, lancar. Tapi, kaitannya dengan jaminan kesehatan dan keamanannya secara higienis harus tetap terjaga,” katanya.",Ihsanuddin,https://regional.kompas.com/read/2026/01/23/113229978/75-siswa-dan-5-guru-smpn-10-magelang-keracunan-mbg-distribusi-dihentikan,2026-02-02 19:47:10
